rn,destSt,destNm,trDr,nextStaId,nextStpId,nextStaNm,prdt,arrT,flags,lat,lon,heading,resp_time,isApp,isDly
106,30171,O'Hare,1,40370,30072,Washington,2/15/2023 8:01:57,2/15/2023 8:02:57,,41.88234,-87.62943,359,2/15/2023 8:02:16,1,0
221,30171,O'Hare,1,40370,30072,Washington,2/16/2023 16:49:59,2/16/2023 16:50:59,,41.88234,-87.62943,359,2/16/2023 16:50:19,1,0
127,30171,O'Hare,1,40370,30072,Washington,2/16/2023 17:47:53,2/16/2023 17:48:53,,41.88234,-87.62943,359,2/16/2023 17:48:16,1,0
120,30077,Forest Park,5,40370,30073,Washington,2/15/2023 16:06:00,2/15/2023 16:07:00,,41.88549,-87.62947,176,2/15/2023 16:06:16,1,0
102,30077,Forest Park,5,40370,30073,Washington,2/16/2023 7:59:48,2/16/2023 8:00:48,,41.88549,-87.62947,176,2/16/2023 8:00:16,1,0
212,30077,Forest Park,5,40370,30073,Washington,2/16/2023 8:55:55,2/16/2023 8:56:55,,41.88549,-87.62947,176,2/16/2023 8:56:15,1,0
112,30077,Forest Park,5,40370,30073,Washington,2/16/2023 8:05:55,2/16/2023 8:06:55,,41.88574,-87.63011,89,2/16/2023 8:06:16,1,0
125,30077,Forest Park,5,40370,30073,Washington,2/16/2023 16:45:58,2/16/2023 16:46:58,,41.88574,-87.63011,89,2/16/2023 16:46:17,1,0
123,30077,Forest Park,5,40370,30073,Washington,2/16/2023 17:43:55,2/16/2023 17:44:55,,41.88574,-87.63011,89,2/16/2023 17:44:17,1,0
209,30077,Forest Park,5,40370,30073,Washington,2/15/2023 9:19:23,2/15/2023 9:21:23,,41.88574,-87.63089,89,2/15/2023 9:20:15,0,0
211,30077,Forest Park,5,40370,30073,Washington,2/15/2023 9:21:42,2/15/2023 9:23:42,,41.88574,-87.63089,89,2/15/2023 9:22:19,0,0
115,30077,Forest Park,5,40370,30073,Washington,2/15/2023 9:27:22,2/15/2023 9:29:22,,41.88574,-87.63089,89,2/15/2023 9:28:16,0,0
117,30077,Forest Park,5,40370,30073,Washington,2/15/2023 9:53:50,2/15/2023 9:55:50,,41.88574,-87.63089,89,2/15/2023 9:54:14,0,0
100,30077,Forest Park,5,40370,30073,Washington,2/15/2023 8:04:51,2/15/2023 8:06:51,,41.88574,-87.63089,89,2/15/2023 8:06:15,0,0
120,30077,Forest Park,5,40370,30073,Washington,2/15/2023 8:07:02,2/15/2023 8:09:02,,41.88574,-87.63089,89,2/15/2023 8:08:16,0,0
200,30077,Forest Park,5,40370,30073,Washington,2/15/2023 8:35:24,2/15/2023 8:37:24,,41.88574,-87.63089,89,2/15/2023 8:36:19,0,0
104,30077,Forest Park,5,40370,30073,Washington,2/15/2023 8:37:27,2/15/2023 8:39:27,,41.88574,-87.63089,89,2/15/2023 8:38:19,0,0
240,30077,Forest Park,5,40370,30073,Washington,2/15/2023 8:43:51,2/15/2023 8:45:51,,41.88574,-87.63089,89,2/15/2023 8:44:18,0,0
218,30077,Forest Park,5,40370,30073,Washington,2/15/2023 17:01:35,2/15/2023 17:03:35,,41.88574,-87.63089,89,2/15/2023 17:02:20,0,0
213,30077,Forest Park,5,40370,30073,Washington,2/15/2023 17:11:52,2/15/2023 17:13:52,,41.88574,-87.63089,89,2/15/2023 17:12:17,0,0
122,30077,Forest Park,5,40370,30073,Washington,2/15/2023 17:30:16,2/15/2023 17:32:16,,41.88574,-87.63089,89,2/15/2023 17:32:16,0,0
122,30077,Forest Park,5,40370,30073,Washington,2/15/2023 17:30:16,2/15/2023 17:32:16,,41.88574,-87.63089,89,2/15/2023 17:34:18,0,0
129,30077,Forest Park,5,40370,30073,Washington,2/15/2023 16:15:41,2/15/2023 16:16:41,,41.88574,-87.63089,89,2/15/2023 16:16:18,1,0
130,30077,Forest Park,5,40370,30073,Washington,2/15/2023 16:27:33,2/15/2023 16:28:33,,41.88574,-87.63089,89,2/15/2023 16:28:15,1,0
104,30077,Forest Park,5,40370,30073,Washington,2/16/2023 9:07:01,2/16/2023 9:09:01,,41.88574,-87.63089,89,2/16/2023 9:08:13,0,0
118,30077,Forest Park,5,40370,30073,Washington,2/16/2023 9:47:11,2/16/2023 9:49:11,,41.88574,-87.63089,89,2/16/2023 9:48:15,0,0
100,30077,Forest Park,5,40370,30073,Washington,2/16/2023 8:09:38,2/16/2023 8:11:38,,41.88574,-87.63089,89,2/16/2023 8:10:16,0,0
100,30077,Forest Park,5,40370,30073,Washington,2/16/2023 8:09:38,2/16/2023 8:11:38,,41.88574,-87.63089,89,2/16/2023 8:12:11,0,0
206,0,UIC-Halsted,5,40370,30073,Washington,2/16/2023 8:30:54,2/16/2023 8:32:54,,41.88574,-87.63089,89,2/16/2023 8:32:11,0,0
130,0,UIC-Halsted,5,40370,30073,Washington,2/16/2023 16:32:52,2/16/2023 16:34:52,,41.88574,-87.63089,89,2/16/2023 16:34:13,0,0
131,30077,Forest Park,5,40370,30073,Washington,2/16/2023 17:01:19,2/16/2023 17:03:19,,41.88574,-87.63089,89,2/16/2023 17:02:14,0,0
214,30077,Forest Park,5,40370,30073,Washington,2/16/2023 17:29:30,2/16/2023 17:31:30,,41.88574,-87.63089,89,2/16/2023 17:30:20,0,0
205,30077,Forest Park,5,40370,30073,Washington,2/15/2023 8:29:59,2/15/2023 8:30:59,,41.88394,-87.62945,179,2/15/2023 8:30:20,1,0
122,30077,Forest Park,5,40370,30073,Washington,2/15/2023 8:52:15,2/15/2023 8:53:15,,41.88394,-87.62945,179,2/15/2023 8:52:21,1,0
200,30077,Forest Park,5,40370,30073,Washington,2/16/2023 8:37:56,2/16/2023 8:38:56,,41.88394,-87.62945,179,2/16/2023 8:38:15,1,0
208,30077,Forest Park,5,40370,30073,Washington,2/16/2023 16:07:53,2/16/2023 16:08:53,,41.88394,-87.62945,179,2/16/2023 16:08:12,1,0
106,30077,Forest Park,5,40370,30073,Washington,2/15/2023 9:39:47,2/15/2023 9:40:47,,41.88471,-87.62946,179,2/15/2023 9:40:19,1,0
114,30077,Forest Park,5,40370,30073,Washington,2/15/2023 8:17:57,2/15/2023 8:18:57,,41.88471,-87.62946,179,2/15/2023 8:18:16,1,0
214,30077,Forest Park,5,40370,30073,Washington,2/15/2023 17:41:51,2/15/2023 17:42:51,,41.88471,-87.62946,179,2/15/2023 17:42:19,1,0
209,30077,Forest Park,5,40370,30073,Washington,2/16/2023 9:31:56,2/16/2023 9:32:56,,41.88471,-87.62946,179,2/16/2023 9:32:14,1,0
114,30077,Forest Park,5,40370,30073,Washington,2/16/2023 8:23:59,2/16/2023 8:24:59,,41.88471,-87.62946,179,2/16/2023 8:24:15,1,0
205,30077,Forest Park,5,40370,30073,Washington,2/16/2023 8:45:57,2/16/2023 8:46:57,,41.88471,-87.62946,179,2/16/2023 8:46:13,1,0
120,30077,Forest Park,5,40370,30073,Washington,2/16/2023 16:17:46,2/16/2023 16:18:46,,41.88471,-87.62946,179,2/16/2023 16:18:15,1,0
127,0,UIC-Halsted,5,40370,30073,Washington,2/16/2023 17:13:48,2/16/2023 17:14:48,,41.88471,-87.62946,179,2/16/2023 17:14:16,1,0
129,30077,Forest Park,5,40390,30077,Forest Park,2/15/2023 17:03:52,2/15/2023 17:04:52,,41.87376,-87.80963,275,2/15/2023 17:04:17,1,0
216,30077,Forest Park,5,40390,30077,Forest Park,2/15/2023 16:29:43,2/15/2023 16:30:43,,41.87376,-87.80963,275,2/15/2023 16:30:18,1,0
114,30077,Forest Park,5,40390,30077,Forest Park,2/16/2023 9:05:47,2/16/2023 9:06:47,,41.87376,-87.80963,275,2/16/2023 9:06:14,1,0
120,30077,Forest Park,5,40390,30077,Forest Park,2/16/2023 8:56:28,2/16/2023 8:57:28,,41.87376,-87.80963,275,2/16/2023 8:58:14,1,0
120,30077,Forest Park,5,40390,30077,Forest Park,2/16/2023 8:56:28,2/16/2023 8:57:28,,41.87376,-87.80963,275,2/16/2023 9:00:13,1,0
125,30077,Forest Park,5,40390,30077,Forest Park,2/16/2023 17:29:49,2/16/2023 17:30:49,,41.87376,-87.80963,275,2/16/2023 17:30:20,1,0
205,30077,Forest Park,5,40390,30077,Forest Park,2/15/2023 9:07:52,2/15/2023 9:08:52,,41.87329,-87.80489,275,2/15/2023 9:08:18,1,0
102,30077,Forest Park,5,40390,30077,Forest Park,2/15/2023 8:13:56,2/15/2023 8:14:56,,41.87329,-87.80489,275,2/15/2023 8:14:16,1,0
204,30077,Forest Park,5,40390,30077,Forest Park,2/15/2023 8:19:35,2/15/2023 8:20:35,,41.87329,-87.80489,275,2/15/2023 8:20:19,1,0
111,30077,Forest Park,5,40390,30077,Forest Park,2/15/2023 8:29:41,2/15/2023 8:30:41,,41.87329,-87.80489,275,2/15/2023 8:30:20,1,0
208,30077,Forest Park,5,40390,30077,Forest Park,2/15/2023 16:03:40,2/15/2023 16:04:40,,41.87329,-87.80489,275,2/15/2023 16:04:17,1,0
216,30077,Forest Park,5,40390,30077,Forest Park,2/15/2023 16:27:59,2/15/2023 16:28:59,,41.87329,-87.80489,275,2/15/2023 16:28:15,1,0
102,30077,Forest Park,5,40390,30077,Forest Park,2/16/2023 8:45:36,2/16/2023 8:46:36,,41.87329,-87.80489,275,2/16/2023 8:46:13,1,0
0112,0,Forest Park,5,40390,30077,Forest Park,2/16/2023 8:47:43,2/16/2023 8:48:43,,41.87329,-87.80489,275,2/16/2023 8:48:17,1,0
119,30077,Forest Park,5,40390,30077,Forest Park,2/16/2023 16:07:46,2/16/2023 16:08:46,,41.87329,-87.80489,275,2/16/2023 16:08:12,1,0
0122,0,Forest Park,5,40390,30077,Forest Park,2/15/2023 9:31:52,2/15/2023 9:32:52,,41.87339,-87.80592,275,2/15/2023 9:32:20,1,0
0120,0,Forest Park,5,40390,30077,Forest Park,2/15/2023 8:55:56,2/15/2023 8:56:56,,41.87339,-87.80592,275,2/15/2023 8:56:18,1,0
216,30077,Forest Park,5,40390,30077,Forest Park,2/16/2023 16:25:52,2/16/2023 16:26:52,,41.87339,-87.80592,275,2/16/2023 16:26:16,1,0
0122,0,Forest Park,5,40390,30077,Forest Park,2/15/2023 9:33:21,2/15/2023 9:34:21,,41.87349,-87.80696,275,2/15/2023 9:34:16,1,0
218,30077,Forest Park,5,40390,30077,Forest Park,2/15/2023 17:43:08,2/15/2023 17:44:08,,41.87349,-87.80696,275,2/15/2023 17:44:18,1,0
205,30077,Forest Park,5,40390,30077,Forest Park,2/16/2023 9:23:52,2/16/2023 9:24:52,,41.87349,-87.80696,275,2/16/2023 9:24:17,1,0
104,30077,Forest Park,5,40390,30077,Forest Park,2/16/2023 9:47:07,2/16/2023 9:48:07,,41.87349,-87.80696,275,2/16/2023 9:48:15,1,0
111,30077,Forest Park,5,40390,30077,Forest Park,2/16/2023 8:43:19,2/16/2023 8:44:19,,41.87349,-87.80696,275,2/16/2023 8:44:15,1,0
120,30077,Forest Park,5,40390,30077,Forest Park,2/16/2023 8:55:19,2/16/2023 8:56:19,,41.87349,-87.80696,275,2/16/2023 8:56:15,1,0
208,30077,Forest Park,5,40390,30077,Forest Park,2/16/2023 16:47:24,2/16/2023 16:48:24,,41.87349,-87.80696,275,2/16/2023 16:48:15,1,0
120,30077,Forest Park,5,40390,30077,Forest Park,2/16/2023 16:55:23,2/16/2023 16:56:23,,41.87349,-87.80696,275,2/16/2023 16:56:16,1,0
0120,0,Forest Park,5,40390,30077,Forest Park,2/15/2023 8:54:13,2/15/2023 8:56:13,,41.87247,-87.7959,274,2/15/2023 8:54:23,0,0
0112,0,Forest Park,5,40390,30077,Forest Park,2/16/2023 8:45:59,2/16/2023 8:47:59,,41.87247,-87.7959,274,2/16/2023 8:46:13,0,0
205,30077,Forest Park,5,40390,30077,Forest Park,2/15/2023 9:09:47,2/15/2023 9:10:47,,41.87362,-87.8083,275,2/15/2023 9:10:20,1,0
104,30077,Forest Park,5,40390,30077,Forest Park,2/15/2023 9:21:47,2/15/2023 9:22:47,,41.87362,-87.8083,275,2/15/2023 9:22:19,1,0
0112,0,Forest Park,5,40390,30077,Forest Park,2/15/2023 8:35:47,2/15/2023 8:36:47,,41.87362,-87.8083,275,2/15/2023 8:36:19,1,0
114,30077,Forest Park,5,40390,30077,Forest Park,2/15/2023 8:59:42,2/15/2023 9:00:42,,41.87362,-87.8083,275,2/15/2023 9:00:17,1,0
131,30077,Forest Park,5,40390,30077,Forest Park,2/15/2023 17:27:40,2/15/2023 17:28:40,,41.87362,-87.8083,275,2/15/2023 17:28:18,1,0
213,30077,Forest Park,5,40390,30077,Forest Park,2/15/2023 17:53:45,2/15/2023 17:54:45,,41.87362,-87.8083,275,2/15/2023 17:54:18,1,0
120,30077,Forest Park,5,40390,30077,Forest Park,2/15/2023 16:45:44,2/15/2023 16:46:44,,41.87362,-87.8083,275,2/15/2023 16:46:17,1,0
212,30077,Forest Park,5,40390,30077,Forest Park,2/16/2023 9:35:59,2/16/2023 9:36:59,,41.87362,-87.8083,275,2/16/2023 9:36:15,1,0
119,30077,Forest Park,5,40390,30077,Forest Park,2/16/2023 8:25:57,2/16/2023 8:26:57,,41.87362,-87.8083,275,2/16/2023 8:26:15,1,0
0112,0,Forest Park,5,40390,30077,Forest Park,2/16/2023 8:49:57,2/16/2023 8:50:57,,41.87362,-87.8083,275,2/16/2023 8:50:16,1,0
131,30077,Forest Park,5,40390,30077,Forest Park,2/16/2023 17:47:57,2/16/2023 17:48:57,,41.87362,-87.8083,275,2/16/2023 17:48:16,1,0
114,30077,Forest Park,5,40390,30077,Forest Park,2/15/2023 8:55:50,2/15/2023 8:58:50,,41.87211,-87.7916,275,2/15/2023 8:56:18,0,0
107,30171,O'Hare,1,40430,30084,Clinton,2/15/2023 8:35:50,2/15/2023 8:36:50,,41.87552,-87.64344,90,2/15/2023 8:36:19,1,0
111,30171,O'Hare,1,40430,30084,Clinton,2/16/2023 9:31:57,2/16/2023 9:32:57,,41.87552,-87.64344,90,2/16/2023 9:32:14,1,0
126,30171,O'Hare,1,40430,30084,Clinton,2/15/2023 17:31:57,2/15/2023 17:32:57,,41.87552,-87.64589,90,2/15/2023 17:32:16,1,0
120,30171,O'Hare,1,40430,30084,Clinton,2/15/2023 17:43:53,2/15/2023 17:44:53,,41.87552,-87.64589,90,2/15/2023 17:44:18,1,0
119,30171,O'Hare,1,40430,30084,Clinton,2/16/2023 9:07:44,2/16/2023 9:08:44,,41.87552,-87.64589,90,2/16/2023 9:08:13,1,0
128,30171,O'Hare,1,40430,30084,Clinton,2/16/2023 16:17:56,2/16/2023 16:18:56,,41.87552,-87.64589,90,2/16/2023 16:18:15,1,0
112,30171,O'Hare,1,40430,30084,Clinton,2/15/2023 9:01:57,2/15/2023 9:02:57,,41.87551,-87.64221,90,2/15/2023 9:02:18,1,0
222,30171,O'Hare,1,40430,30084,Clinton,2/15/2023 16:43:58,2/15/2023 16:44:58,,41.87551,-87.64221,90,2/15/2023 16:44:17,1,0
119,30171,O'Hare,1,40430,30084,Clinton,2/16/2023 17:09:55,2/16/2023 17:10:55,,41.87551,-87.64221,90,2/16/2023 17:10:16,1,0
240,0,O'Hare,1,40430,30084,Clinton,2/15/2023 9:11:58,2/15/2023 9:12:58,,41.87552,-87.64466,90,2/15/2023 9:12:18,1,0
100,30171,O'Hare,1,40430,30084,Clinton,2/15/2023 8:33:54,2/15/2023 8:34:54,,41.87552,-87.64466,90,2/15/2023 8:34:17,1,0
118,30171,O'Hare,1,40430,30084,Clinton,2/15/2023 16:29:57,2/15/2023 16:30:57,,41.87552,-87.64466,90,2/15/2023 16:30:18,1,0
112,30171,O'Hare,1,40430,30084,Clinton,2/16/2023 9:19:59,2/16/2023 9:20:59,,41.87552,-87.64466,90,2/16/2023 9:20:17,1,0
100,0,O'Hare,1,40430,30084,Clinton,2/16/2023 8:33:57,2/16/2023 8:34:57,,41.87552,-87.64466,90,2/16/2023 8:34:13,1,0
223,30171,O'Hare,1,40430,30084,Clinton,2/15/2023 17:21:58,2/15/2023 17:22:58,,41.87552,-87.64711,89,2/15/2023 17:22:18,1,0
224,30171,O'Hare,1,40430,30084,Clinton,2/15/2023 17:57:53,2/15/2023 17:58:53,,41.87552,-87.64711,89,2/15/2023 17:58:17,1,0
220,30171,O'Hare,1,40430,30084,Clinton,2/16/2023 16:07:56,2/16/2023 16:08:56,,41.87552,-87.64711,89,2/16/2023 16:08:12,1,0
118,30171,O'Hare,1,40430,30084,Clinton,2/16/2023 16:31:59,2/16/2023 16:32:59,,41.87552,-87.64711,89,2/16/2023 16:32:17,1,0
221,30171,O'Hare,1,40430,30084,Clinton,2/16/2023 16:43:52,2/16/2023 16:44:52,,41.87552,-87.64711,89,2/16/2023 16:44:13,1,0
240,0,O'Hare,1,40430,30084,Clinton,2/15/2023 9:05:49,2/15/2023 9:06:49,,41.87552,-87.64841,89,2/15/2023 9:06:18,1,0
240,0,O'Hare,1,40430,30084,Clinton,2/15/2023 9:05:49,2/15/2023 9:06:49,,41.87552,-87.64841,89,2/15/2023 9:08:18,1,0
240,0,O'Hare,1,40430,30084,Clinton,2/15/2023 9:05:49,2/15/2023 9:06:49,,41.87552,-87.64841,89,2/15/2023 9:10:20,1,1
120,30171,O'Hare,1,40430,30084,Clinton,2/15/2023 9:17:22,2/15/2023 9:18:22,,41.87552,-87.64841,89,2/15/2023 9:18:15,1,0
111,30171,O'Hare,1,40430,30084,Clinton,2/15/2023 9:19:58,2/15/2023 9:20:58,,41.87552,-87.64841,89,2/15/2023 9:20:15,1,0
211,30171,O'Hare,1,40430,30084,Clinton,2/15/2023 8:11:32,2/15/2023 8:12:32,,41.87552,-87.64841,89,2/15/2023 8:12:18,1,0
117,30171,O'Hare,1,40430,30084,Clinton,2/15/2023 8:15:43,2/15/2023 8:16:43,,41.87552,-87.64841,89,2/15/2023 8:16:18,1,0
100,30171,O'Hare,1,40430,30084,Clinton,2/15/2023 8:29:50,2/15/2023 8:30:50,,41.87552,-87.64841,89,2/15/2023 8:30:20,1,0
100,30171,O'Hare,1,40430,30084,Clinton,2/15/2023 8:29:50,2/15/2023 8:30:50,,41.87552,-87.64841,89,2/15/2023 8:32:17,1,0
115,30171,O'Hare,1,40430,30084,Clinton,2/15/2023 17:05:40,2/15/2023 17:06:40,,41.87552,-87.64841,89,2/15/2023 17:06:19,1,0
114,30171,O'Hare,1,40430,30084,Clinton,2/15/2023 15:59:36,2/15/2023 16:00:36,,41.87552,-87.64841,89,2/15/2023 16:00:20,1,0
221,30171,O'Hare,1,40430,30084,Clinton,2/15/2023 16:15:51,2/15/2023 16:16:51,,41.87552,-87.64841,89,2/15/2023 16:16:18,1,0
100,0,O'Hare,1,40430,30084,Clinton,2/16/2023 8:30:21,2/16/2023 8:31:21,,41.87552,-87.64841,89,2/16/2023 8:32:11,1,0
107,30171,O'Hare,1,40430,30084,Clinton,2/16/2023 8:35:58,2/16/2023 8:36:58,,41.87552,-87.64841,89,2/16/2023 8:36:14,1,0
108,30171,O'Hare,1,40430,30084,Clinton,2/16/2023 8:47:40,2/16/2023 8:48:40,,41.87552,-87.64841,89,2/16/2023 8:48:17,1,0
123,30171,O'Hare,1,40430,30084,Clinton,2/16/2023 8:53:38,2/16/2023 8:54:38,,41.87552,-87.64841,89,2/16/2023 8:54:16,1,0
114,30171,O'Hare,1,40430,30084,Clinton,2/16/2023 15:59:19,2/16/2023 16:00:19,,41.87552,-87.64841,89,2/16/2023 16:00:19,1,0
130,30171,O'Hare,1,40430,30084,Clinton,2/16/2023 17:01:06,2/16/2023 17:02:06,,41.87552,-87.64841,89,2/16/2023 17:02:14,1,0
119,30171,O'Hare,1,40430,30084,Clinton,2/16/2023 17:07:25,2/16/2023 17:08:25,,41.87552,-87.64841,89,2/16/2023 17:08:15,1,0
223,30171,O'Hare,1,40430,30084,Clinton,2/16/2023 17:19:35,2/16/2023 17:20:35,,41.87552,-87.64841,89,2/16/2023 17:20:15,1,0
126,30171,O'Hare,1,40430,30084,Clinton,2/16/2023 17:33:16,2/16/2023 17:34:16,,41.87552,-87.64841,89,2/16/2023 17:34:13,1,0
127,30171,O'Hare,1,40430,30084,Clinton,2/16/2023 17:41:37,2/16/2023 17:42:37,,41.87552,-87.64841,89,2/16/2023 17:42:17,1,0
224,30171,O'Hare,1,40430,30084,Clinton,2/16/2023 17:47:59,2/16/2023 17:48:59,,41.87552,-87.64841,89,2/16/2023 17:48:16,1,0
108,30171,O'Hare,1,40430,30084,Clinton,2/15/2023 8:45:56,2/15/2023 8:46:56,,41.87551,-87.64971,87,2/15/2023 8:46:18,1,0
200,30171,O'Hare,1,40430,30084,Clinton,2/15/2023 8:54:06,2/15/2023 8:55:06,,41.87551,-87.64971,87,2/15/2023 8:54:23,1,0
127,30171,O'Hare,1,40430,30084,Clinton,2/15/2023 17:35:56,2/15/2023 17:36:56,,41.87551,-87.64971,87,2/15/2023 17:36:16,1,0
106,30171,O'Hare,1,40430,30084,Clinton,2/16/2023 8:03:50,2/16/2023 8:04:50,,41.87551,-87.64971,87,2/16/2023 8:04:16,1,0
117,30171,O'Hare,1,40430,30084,Clinton,2/16/2023 16:23:52,2/16/2023 16:25:52,,41.87551,-87.64971,87,2/16/2023 16:24:16,0,0
115,30077,Forest Park,5,40430,30085,Clinton,2/15/2023 9:33:53,2/15/2023 9:34:53,,41.87558,-87.63481,270,2/15/2023 9:34:16,1,0
104,30077,Forest Park,5,40430,30085,Clinton,2/15/2023 8:43:51,2/15/2023 8:44:51,,41.87558,-87.63481,270,2/15/2023 8:44:18,1,0
111,30077,Forest Park,5,40430,30085,Clinton,2/16/2023 8:03:51,2/16/2023 8:04:51,,41.87558,-87.63481,270,2/16/2023 8:04:16,1,0
120,30077,Forest Park,5,40430,30085,Clinton,2/15/2023 16:09:52,2/15/2023 16:10:52,,41.87559,-87.63049,268,2/15/2023 16:10:18,1,0
209,30077,Forest Park,5,40430,30085,Clinton,2/16/2023 9:35:55,2/16/2023 9:36:55,,41.87559,-87.63049,268,2/16/2023 9:36:15,1,0
112,30077,Forest Park,5,40430,30085,Clinton,2/16/2023 8:11:55,2/16/2023 8:12:55,,41.87559,-87.63049,268,2/16/2023 8:12:11,1,0
100,30077,Forest Park,5,40430,30085,Clinton,2/16/2023 8:15:57,2/16/2023 8:16:57,,41.87559,-87.63049,268,2/16/2023 8:16:16,1,0
205,30077,Forest Park,5,40430,30085,Clinton,2/16/2023 8:49:53,2/16/2023 8:50:53,,41.87559,-87.63049,268,2/16/2023 8:50:16,1,0
212,30077,Forest Park,5,40430,30085,Clinton,2/16/2023 8:59:57,2/16/2023 9:00:57,,41.87559,-87.63049,268,2/16/2023 9:00:13,1,0
205,30077,Forest Park,5,40430,30085,Clinton,2/15/2023 8:35:54,2/15/2023 8:36:54,,41.87557,-87.63944,268,2/15/2023 8:36:19,1,0
206,0,UIC-Halsted,5,40430,30085,Clinton,2/16/2023 8:37:57,2/16/2023 8:38:57,,41.87557,-87.63944,268,2/16/2023 8:38:15,1,0
128,0,UIC-Halsted,5,40430,30085,Clinton,2/16/2023 16:01:56,2/16/2023 16:02:56,,41.87557,-87.63944,268,2/16/2023 16:02:16,1,0
114,30077,Forest Park,5,40430,30085,Clinton,2/15/2023 8:21:54,2/15/2023 8:22:54,,41.87634,-87.62923,178,2/15/2023 8:22:17,1,0
205,30077,Forest Park,5,40430,30085,Clinton,2/15/2023 8:33:54,2/15/2023 8:34:54,,41.87634,-87.62923,178,2/15/2023 8:34:17,1,0
122,30077,Forest Park,5,40430,30085,Clinton,2/15/2023 8:55:54,2/15/2023 8:56:54,,41.87634,-87.62923,178,2/15/2023 8:56:18,1,0
206,0,UIC-Halsted,5,40430,30085,Clinton,2/16/2023 8:35:59,2/16/2023 8:36:59,,41.87634,-87.62923,178,2/16/2023 8:36:14,1,0
201,30077,Forest Park,5,40430,30085,Clinton,2/15/2023 9:05:59,2/15/2023 9:06:59,,41.87557,-87.63327,270,2/15/2023 9:06:18,1,0
130,30077,Forest Park,5,40430,30085,Clinton,2/15/2023 16:33:58,2/15/2023 16:34:58,,41.87557,-87.63327,270,2/15/2023 16:34:16,1,0
120,30077,Forest Park,5,40430,30085,Clinton,2/16/2023 8:19:57,2/16/2023 8:20:57,,41.87557,-87.63327,270,2/16/2023 8:20:14,1,0
131,30077,Forest Park,5,40430,30085,Clinton,2/16/2023 17:07:36,2/16/2023 17:08:36,,41.87557,-87.63327,270,2/16/2023 17:08:15,1,0
211,30077,Forest Park,5,40430,30085,Clinton,2/15/2023 9:27:55,2/15/2023 9:28:55,,41.87558,-87.63111,268,2/15/2023 9:28:16,1,0
123,30077,Forest Park,5,40430,30085,Clinton,2/16/2023 17:47:56,2/16/2023 17:48:56,,41.87558,-87.63111,268,2/16/2023 17:48:16,1,0
106,30077,Forest Park,5,40430,30085,Clinton,2/15/2023 9:45:54,2/15/2023 9:46:54,,41.87559,-87.6379,268,2/15/2023 9:46:16,1,0
100,30077,Forest Park,5,40430,30085,Clinton,2/15/2023 8:11:58,2/15/2023 8:12:58,,41.87559,-87.6379,268,2/15/2023 8:12:18,1,0
122,30077,Forest Park,5,40430,30085,Clinton,2/15/2023 17:41:44,2/15/2023 17:42:44,,41.87559,-87.6379,268,2/15/2023 17:42:19,1,0
118,30077,Forest Park,5,40430,30085,Clinton,2/16/2023 9:53:59,2/16/2023 9:54:59,,41.87559,-87.6379,268,2/16/2023 9:54:17,1,0
102,30077,Forest Park,5,40430,30085,Clinton,2/16/2023 8:05:55,2/16/2023 8:06:55,,41.87559,-87.6379,268,2/16/2023 8:06:16,1,0
127,0,UIC-Halsted,5,40430,30085,Clinton,2/16/2023 17:19:54,2/16/2023 17:20:54,,41.87559,-87.6379,268,2/16/2023 17:20:15,1,0
102,30077,Forest Park,5,40430,30085,Clinton,2/16/2023 8:03:58,2/16/2023 8:04:58,,41.87695,-87.62926,178,2/16/2023 8:04:16,1,0
128,0,UIC-Halsted,5,40430,30085,Clinton,2/16/2023 15:59:56,2/16/2023 16:00:56,,41.87695,-87.62926,178,2/16/2023 16:00:19,1,0
209,30077,Forest Park,5,40430,30085,Clinton,2/15/2023 9:25:59,2/15/2023 9:26:59,,41.87557,-87.63172,268,2/15/2023 9:26:18,1,0
200,30077,Forest Park,5,40430,30085,Clinton,2/15/2023 8:41:26,2/15/2023 8:42:26,,41.87557,-87.63172,268,2/15/2023 8:42:17,1,0
240,30077,Forest Park,5,40430,30085,Clinton,2/15/2023 8:49:36,2/15/2023 8:50:36,,41.87557,-87.63172,268,2/15/2023 8:50:17,1,0
213,30077,Forest Park,5,40430,30085,Clinton,2/15/2023 17:17:21,2/15/2023 17:18:21,,41.87557,-87.63172,268,2/15/2023 17:18:17,1,0
214,30077,Forest Park,5,40430,30085,Clinton,2/15/2023 17:45:50,2/15/2023 17:46:50,,41.87557,-87.63172,268,2/15/2023 17:46:16,1,0
129,30077,Forest Park,5,40430,30085,Clinton,2/15/2023 16:21:24,2/15/2023 16:22:24,,41.87557,-87.63172,268,2/15/2023 16:22:18,1,0
131,30077,Forest Park,5,40430,30085,Clinton,2/15/2023 16:49:48,2/15/2023 16:50:48,,41.87557,-87.63172,268,2/15/2023 16:50:14,1,0
105,30077,Forest Park,5,40430,30085,Clinton,2/16/2023 9:27:55,2/16/2023 9:28:55,,41.87557,-87.63172,268,2/16/2023 9:28:17,1,0
200,30077,Forest Park,5,40430,30085,Clinton,2/16/2023 8:41:45,2/16/2023 8:42:45,,41.87557,-87.63172,268,2/16/2023 8:42:11,1,0
208,30077,Forest Park,5,40430,30085,Clinton,2/16/2023 16:11:55,2/16/2023 16:12:55,,41.87557,-87.63172,268,2/16/2023 16:12:18,1,0
